"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC1300002090.mm.2";5,95406295073759;5,6971765227936;5,77291718838523;6,45148347147647;5,58363364922597;6,21863422069437;4,23328688969172;5,6428192363964;4,75338905915473;5,06220338587326;4,63516474398487
"TC0100001392.mm.2";3,46344133438152;3,43598286272138;3,55218035851963;3,81543178702385;4,60176013482245;4,02790010820499;4,8341563199297;3,61431995777799;3,89034567249588;3,60610047165504;3,21643991298818
"TC1100003071.mm.2";3,99749031087809;3,57578679546511;4,33527028641208;3,66659730902274;3,72171964482036;3,78430943993645;3,73679904207432;4,12001110296672;4,42350205448302;3,95494549465045;4,05631556042674
"TC0400002075.mm.2";6,66284035232782;6,82030045688942;6,3259388955748;6,00130371460117;6,78543005454701;6,95526744245529;5,37107216611437;6,71116498608765;6,76203403486968;6,49436510266688;6,4427199458621
"TC0700002482.mm.2";3,89329527089841;3,91429240921788;4,0191152486017;4,52514083177577;3,40220432923596;4,07354075319816;4,34865504974271;4,16511268770025;4,53719633610505;5,06127626225019;3,4213669900499
"TC0500001974.mm.2";5,25360377783199;4,74565564722427;5,67023007360638;5,98403058280117;4,68791047286351;4,88561078216171;5,42125574707076;4,85859466584014;4,74654111913944;5,4452893233085;4,69864397133345
"TC0400003995.mm.2";3,38582867761471;3,66183356191993;3,28387329982662;3,52187515680758;3,20966865316135;4,25349946093055;2,89990959660486;2,99019650580703;3,99248747735982;3,8241785698165;3,8704731566336
"TC0600002898.mm.2";4,86378607839179;4,66978757725564;5,01739647921313;4,47818453981234;4,70161542278033;4,40209526994265;4,2503318199897;4,18959654221989;4,46254617193093;4,33885769317316;4,31015906226926
"TC0800002601.mm.2";2,76072174487909;2,87118484479597;3,36552521906014;3,60957311746773;2,69512402106291;3,12062180886493;3,44327965114828;3,19760657061681;3,12192463971185;3,41600936068088;3,9874226807451
"TC1500001536.mm.2";4,32452974029683;4,32675226829886;4,72482592782524;5,28755580783265;5,3312177902898;3,91526770298473;4,67383416415108;4,69547685359502;3,91179881586544;4,13811847017585;3,82196750852573
"TC0500000193.mm.2";2,15360630560256;2,78398419163836;2,56740824995895;3,18511300578725;4,00419897456434;2,65108325312087;3,02620275996696;2,79117283130174;2,97283142004548;2,45667198551062;2,74416689719762
"TC1200000177.mm.2";4,17482275367237;3,7964433029012;4,47007011511244;4,35983221437238;3,2903941628967;3,51218370900899;4,14035136525256;3,60685923646277;3,35417428869668;3,11199301000571;3,88995319410604
"TC1400000421.mm.2";3,60009693214824;3,38983630641826;3,69906581649221;3,52346091605631;2,76263522137633;3,46430847516771;2,62737320578989;3,10633632785414;3,08756519641922;3,07394480704621;3,05625226037898
"TC0700001549.mm.2";2,27447860562484;2,50723032198809;2,8997166686738;2,54269202171786;4,02067671110138;3,70653923729656;2,8758898831886;2,95404703078593;3,08104053452399;2,28038666246303;2,86518168728921
"TC1900000857.mm.2";3,63150209016492;3,16992399941477;4,29936537161454;3,66163784780694;3,28816033662331;3,68810084936555;3,58127841260688;4,04662452888069;3,47203978041625;3,80386680796443;4,09068256574509
"TC1500000583.mm.2";4,22334080298384;5,16980401169179;4,43870419774963;4,59983401608681;4,73640978468052;4,68247842871914;4,85822530349559;4,89839411659518;5,28929629008022;5,31354877756112;5,29254880591239
"TC0800001835.mm.2";4,66666271095606;4,032289264466;4,65033484553698;3,94089635520038;4,19369468242313;4,56680809566059;4,41853137511654;4,29806142594678;4,85208125196478;4,49223797924897;4,29512507139257
"TC0700002956.mm.2";5,42447033763298;4,74659495356325;5,42890985192111;4,96764325730725;5,12631834577209;5,19226554738209;5,40968804856431;4,68776918387396;5,15623219707472;4,81214262931594;5,07272555689361
"TC1400000914.mm.2";4,78662176847642;4,40400084300413;4,30265489611209;4,45902857915746;4,40124026610701;3,58883276815061;4,99331981334471;4,0742926453039;3,69783974969335;3,64045856214724;3,89122311087776
"TC1100003745.mm.2";3,2626492220393;3,04160314531373;2,85319877481124;2,68181982481476;2,53899384088645;2,79404341841693;2,41490023826083;3,47854672876313;3,1548581075764;2,26707892361185;2,93605724871558
"TC1400001415.mm.2";1,43594848761263;1,82835327878272;2,12418537625194;1,3559301925873;1,29283940947873;1,33126974708056;1,65358897217667;1,28799105009761;2,29903544738005;1,36956945011472;1,40606186419954
"TC1000000028.mm.2";2,25386899189662;2,94018852749594;2,59701025792948;2,95827347214541;2,77964948179895;1,91304867222087;2,51484497005907;2,22125015314387;2,72412354873841;2,86229254991315;2,46381824498693
"TC0X00003155.mm.2";4,09545872990598;3,27955586830431;3,82019785150619;3,39175745684214;3,63255108185168;3,44337157790597;3,55180510536955;3,24850448801087;3,78880784476187;3,1651155422195;3,18365526946638
"TC0100002082.mm.2";1,86041176962686;1,96963633536792;1,58392836513568;2,44415735010781;1,61588492665028;2,09999627441302;2,24272447775429;1,52227622921343;1,72820452734521;1,89986313152754;2,6023558689525
"TC1700001907.mm.2";2,49467461742513;2,77786705801004;2,92241308807019;2,75358618185214;2,59890681943481;2,72825574147444;2,58988106574439;2,553203583186;3,08095637861817;3,26196833460305;3,74298219789505
"TC0X00002421.mm.2";4,09394567318733;3,76293897375309;4,04364642238503;4,08179125120245;3,4930115682103;3,73668967870733;3,74899285651685;3,75428716555167;3,45252617651006;3,60126108231347;3,46915236923374
"TC1700001018.mm.2";3,86524311454968;3,65706184271679;3,3404975613606;4,37361451983777;3,90163985555666;4,33550282020972;5,05184323397203;4,49712176472298;4,45106009052634;4,12519060405796;4,19041257770029
"TC0400003605.mm.2";5,55166183291252;4,98742789931869;4,9360113804204;5,16286916283866;4,83416102012558;4,68579619325214;5,65160344927037;5,60296653367503;5,34112947864104;5,39855733042942;5,13848424627849
"TC1400001708.mm.2";4,13489300503893;4,14819525388036;3,9845795773538;4,90858301305099;3,69459201127954;3,92528133200232;3,76732737162638;4,33832698888923;4,59345055919354;6,58852635034297;4,58632883611544
"TC1000003094.mm.2";5,24112050050474;4,8457522945393;5,08226784087675;5,03346716723512;4,41596457259069;5,28247980757144;5,712176402308;5,69887337933368;4,84405649127646;4,99195565369854;4,70106776610022
"TC1400001937.mm.2";5,40969038101812;5,66392832685435;6,07694336753404;5,79596767175665;5,62437634806832;6,07728172864421;4,95290197914021;6,04046189251353;5,56690722435226;6,05310318224379;5,51575360305454
"TC0900001168.mm.2";2,44834989872276;2,64388553476838;3,05936141869519;2,42645598551199;2,44630348973826;2,9402151373524;2,50995805267335;2,76343464795862;2,79023071828367;3,20177975367856;2,80967219892364
"TC0700003503.mm.2";2,48451060041939;2,50226521326825;3,92324181189034;3,0767437979214;2,52425340087041;2,75564772156595;2,3873565857211;3,02737035692634;2,5331308268106;2,78565080432671;2,66380436102975
"TC0500003685.mm.2";5,41690070786914;5,11547606088409;5,23878772358363;4,93309243745997;5,08781569937887;5,61873194351729;6,1618447493074;4,80277553502603;5,61892822907207;5,90539687825003;5,24076607955431
"TC0500001595.mm.2";4,0743164502133;3,67360538415414;3,62944185899553;3,92562430992954;3,57679774407345;4,0237991129581;4,43927878617375;4,0516291100305;4,11156908294406;3,29430820989415;3,64268709353821
"TC0500003308.mm.2";7,3088804045723;7,88141291766579;7,62512299225475;8,08631213484235;7,12465046142999;7,33813902879867;6,8912586016149;7,19310129816487;7,24358306147458;7,67334790363455;7,56353261968117
"TC0500002213.mm.2";4,10898883044705;4,25528312578639;3,71976104701358;3,77054484415239;3,463914012552;3,96763875129824;3,65246382834769;4,16638454315435;5,40659992835786;5,1674599466285;4,3298162985252
"TC0500001976.mm.2";2,22323029202359;2,29276955513799;2,41807371034023;2,72859472448014;1,60217352552836;1,84715477649781;2,04218539658336;2,30126365992024;1,72512653005389;2,02628773585058;1,75471223248679
"TC0700002884.mm.2";3,85112769253687;3,40466664911007;3,12376891775683;3,33899473546461;4,04516422589226;3,21960956257795;4,51063196096585;3,32240604537496;3,12684486167783;3,1246493825548;3,07118453617258
"TC0X00002017.mm.2";2,38474366091905;1,88337876785178;2,21457234402492;2,05700648906192;2,19365728692254;2,19549466768628;2,90365726936974;2,26753597702512;2,61090431778618;2,66499295865816;2,03091869226462
"TC0X00000282.mm.2";2,37524339618312;1,92968831479263;1,70602179294806;2,0069876520803;2,17440846748872;1,75769352151513;2,51697155372989;1,79925192381328;1,67640329625866;1,80505842862807;1,40942488756465
"TC0500003001.mm.2";3,68265105396224;3,0466607166007;3,46213666616141;3,04896656403241;3,19034113510887;2,76851665982445;2,52196540532269;3,32120562190538;2,54261541102172;3,51101056647566;3,79290751229911
"TC0600001481.mm.2";8,66816616320801;9,13577311000907;9,02350167570562;7,69633818866264;9,14515868490705;9,33769184839949;8,51364230377745;9,17631021045368;8,91708613859973;9,4494298353695;8,09622645352867
"TC0600001788.mm.2";2,92929082518442;2,33487301741054;2,25761904350167;3,01035190680521;2,51451482483513;2,42740765637139;2,35949691159626;2,08634331543606;3,06710316431947;2,88777474939309;2,08098872419909
"TC0600001972.mm.2";4,78379768640698;4,41743599735932;4,04013484931435;4,74311136847785;5,26498991503487;4,94247313470723;4,9231253285562;4,55228331260413;5,34441853560453;4,35006524724592;4,58834436047986
"TC0600002756.mm.2";6,69820819636229;6,76916706298163;6,3961020477742;6,8990721882847;6,61158765693419;6,79583314456718;5,89485193528488;6,37183390781612;6,01418674397431;6,27137377850952;6,08383220413101
"TC0700003804.mm.2";4,19839649351452;3,43638006772167;3,22825945409975;3,45512107402885;3,22034379670532;3,12864954161494;3,16599421168613;3,74556547655572;4,14776171641504;4,06292061055119;3,74504046873511
"TC0700001888.mm.2";7,37484721947019;7,00883304900422;7,20789926614784;7,47614186731482;7,32184725731954;7,55730296845706;6,72259498206333;6,83827998649091;6,79606802141383;7,06881231440855;6,91412688955589
"TC0700002695.mm.2";4,77542246260338;5,22694447246895;5,20933604898292;5,8655117719198;5,32686879945182;4,76913323662953;3,84961620719797;5,45573972259007;4,62597849861799;5,11152515921001;5,20952254101107
"TC0700000774.mm.2";3,91320912532392;4,00337040020742;3,75611820345048;4,91250112801006;4,02358091198068;3,64242993183204;4,45771370207684;3,74990991554123;3,41187337447379;3,01227518295964;3,40794458176088
"TC0700001701.mm.2";6,22409573303168;6,05024577449118;5,94717637008575;5,92516608070119;5,62804382550518;5,57026489133465;5,2682489667611;5,91390644933363;4,84025501609946;5,17354524297373;5,94462599185635
"TC0700001187.mm.2";8,07677750771564;7,86729931335364;7,85529943850235;7,80780512251535;7,62611610548207;7,65376267497914;7,14320339203736;7,57724116775876;7,13134963110788;7,36516954650102;7,58143867916466
"TC0700004663.mm.2";4,30544428557886;4,91372430741955;4,46501990131505;5,30380305319555;4,53508070730818;5,34961072430993;4,28251227824485;4,77748821492249;3,74553673157857;4,15493039892164;4,63263255462854
"TC0700003024.mm.2";7,23929244116083;6,97737222668571;7,56230196792521;7,38324397586605;7,15148317098299;6,91586026557525;6,29648198612586;6,87143162835988;6,96806619932003;6,78563397353594;7,6015871699107
"TC0700002032.mm.2";4,0344366978686;4,50552399425626;3,89853383200456;3,84190849437655;3,82479166092133;3,90886329359102;4,5862069474227;4,39642633540697;4,00468858678252;4,51786913622505;3,39926750072888
"TC0700002715.mm.2";5,9671629658208;5,92969340783187;6,28770816013316;6,77673560725751;6,60904071219499;6,55402783829202;6,04571702206732;6,02826873651994;6,34266327487598;6,36343527188958;6,60071105753316
"TC0700004647.mm.2";5,8260174862183;5,90024646428473;5,17487222878022;5,03858561388746;5,36116531220979;4,98143428954364;4,1472158854773;5,98064243828554;5,12578246200976;5,50441657354739;6,03357704770197
"TC0800001132.mm.2";8,24397284292374;8,59526136110382;8,44813999498585;8,13670873143285;8,81475849025595;9,02712920282609;7,75565055348292;8,81879780869867;8,51706504817449;8,87000281662713;8,48000067524633
"TC0800001217.mm.2";3,57651212757879;3,31745103215588;3,04452865664402;3,45416272604086;2,98309719316518;2,94172817867643;3,55419785452435;3,6915879106691;3,08129087746603;3,08640770047605;3,50029506835682
"TC0800002154.mm.2";7,8541803082428;8,06954969801409;7,66257928446926;8,16036047358083;7,43782947115848;7,93131935009939;7,71844980921082;7,89883148885776;7,60461350092608;7,50623694068686;7,41031789796493
"TC0800000865.mm.2";7,62576193444911;7,5875472330504;7,41198478220981;7,70687222095715;7,0362084349947;7,29632667543759;6,66763483277834;7,145061053169;7,11290999416098;7,81043562722692;7,11192637759121
"TC0900001578.mm.2";7,49811382904769;7,40719949195113;7,47847000768527;6,9728287613061;7,71547204796225;7,51945033317342;6,80380051984323;7,59133036538956;7,57437390593059;6,33127963240906;7,40735011763984
"TC0900002870.mm.2";2,15637862039624;2,47152673838731;2,47817003625974;2,21322273428486;2,99196987070934;2,64470301445458;2,44272610516355;2,70586846495972;1,94075092783612;2,66135009033484;2,08187641827482
"TC0900002514.mm.2";8,36252151917047;8,62337908768163;8,48699082595592;8,28215156682839;8,69431394382545;8,84466426634174;8,87357508798042;8,40658706058947;8,6866728218502;9,35134145375223;8,83332054006027
"TC0900003024.mm.2";8,39444878887339;8,45433174387997;8,6610292876899;8,58965138230207;8,98920478525762;8,74514366154058;8,32314916043794;8,91318027303171;9,02698710198995;8,91067396021096;8,93377078136713
"TC0900002396.mm.2";8,02758650995064;8,41061010593736;8,42431649527857;8,48905134940362;8,73587863703919;8,66017309286822;7,85315979994318;8,78139483609667;8,76370536699553;8,07533652607593;8,48957776438633
"TC0900002405.mm.2";7,0599706674947;7,28037518345281;7,32118917313309;7,16168822011368;6,86692621520701;7,18480469052321;6,35167110222997;7,08813362048808;6,87533099927387;6,63258944748434;7,46557741479829
"TC0X00001370.mm.2";5,79556061643845;6,31140172926246;6,04425436578524;5,99401082523705;6,11133192347458;5,57598898678557;6,14948493198682;6,18444701513583;6,26518346142426;5,13816126574446;5,81047335719987
"TC0X00000096.mm.2";4,29938673253193;4,85231112837693;4,90757268263775;5,72365786769747;4,89359976223409;5,42938506292356;5,58779443670062;5,01669244632643;5,33378168593913;4,62151224313044;4,66227201735996
"TC0X00001759.mm.2";2,8401723184421;2,6598059438935;2,43146173331727;2,64540231282532;2,89814421353333;2,2911253026473;3,5697857242707;2,2616889462977;2,66570853470429;2,36144436879192;2,4697674761341
"TC1000000713.mm.2";2,70536908399323;3,0965275838856;3,38713334926086;3,32408558418805;3,27689666529652;3,35868162392464;2,76986853766028;2,47383976832731;2,03973899923961;2,35306141949104;3,10072920713373
"TC1000000729.mm.2";10,8009460180143;11,0406525036007;11,0561368793192;10,9285720742694;11,2368528977593;10,711824840309;10,6833660931977;10,6756365562376;11,2459485012144;10,6057769783535;11,3825063691877
"TC1000000330.mm.2";6,5408797634637;6,62188321326954;6,75894531936919;6,53470764741933;5,90961448627195;6,54949608640244;6,23893465760167;6,88316181194273;6,02269924954716;5,95025229935886;6,02713653305781
"TC1000003219.mm.2";4,63918831905132;4,73335331177019;4,50236579380944;4,62864642701911;4,19475271082618;4,37435846222682;3,59138933316617;5,25072848647254;5,00437470264862;3,14195915796008;3,86574598205966
"TC1000000523.mm.2";2,0169850949804;2,1268189463394;2,02351920889428;2,57040633049799;2,19692991731211;2,09661700573488;1,71598456379427;1,72629028781036;2,87475995498077;2,48076486985814;1,95232237753854
"TC1100003648.mm.2";5,82154785313194;6,10613408940741;5,81836748644579;6,55466029239418;5,67849730092932;5,88177753583082;5,68250524807634;6,34300062599197;5,7400617240396;5,39386779884085;6,10747234407953
"TC1100000032.mm.2";1,97671089594748;1,4500151031344;1,98752573932348;1,44484827719386;1,71957458957711;1,86656581624686;1,59540161024268;1,51451263482342;1,50759148478233;1,4832222066021;2,06249515222582
"TC1100001054.mm.2";6,97705399956149;6,91033383827749;7,27152413200586;7,10164318527205;6,49510599655496;7,01849612638471;6,38988699363431;7,27614094928212;6,60599920973638;6,75050329290695;6,57076145538248
"TC1100003122.mm.2";2,82110829687877;2,27845533860616;2,18172802639442;2,69560762120009;2,15527541410917;2,62117845779904;2,27688813523752;2,68961707982363;2,4616007332971;2,64904595065665;2,63667063168775
"TC1700002345.mm.2";3,06934798985646;3,40525646984136;3,99547551758974;3,40570722669283;3,28481827405228;3,54618720154371;3,28988351815608;3,13953566906357;3,71722127275755;3,10138473289003;2,86884755486868
"TC1100000686.mm.2";6,01238853797099;6,47389290736177;6,73082737437064;6,77960199434144;6,20557205686568;6,35096251839921;6,07062156748982;6,49741297859911;5,84505648066417;6,01486645106083;6,16087821547527
"TC1100003111.mm.2";5,45958112147247;5,88954163132358;5,65634909087329;6,21027959385923;6,00010997814201;6,06109164604928;5,38027196343302;5,90063101089422;6,05004158539107;5,42624544759113;6,27744101492342
"TC1100001500.mm.2";5,47799884805626;4,7122480759948;5,59137475436563;5,67606054556544;5,17281546718801;4,59514415223862;5,2112809142926;4,66960759803625;5,1923392035561;5,35300195085361;5,79152792395058
"TC0600002154.mm.2";2,73597583906945;2,4830302022466;3,10239221405115;3,13379483260229;3,15600072351546;2,63746722147319;3,08469806158221;2,76444840505344;2,80030212585044;2,65365985643087;2,88740114079618
"TC0700003567.mm.2";3,02900529875498;4,18966019638697;3,19906873032449;2,53671072281281;4,3006008612914;3,74075981420118;3,83312168316123;4,0472484114764;3,75625186098125;5,38644418660445;3,25093514928777
